df_indexes,away_starters,home_starters,away_text,home_text,game_time_remaining,away_game_score,home_game_score,home_substitution_out,home_substitution_in,away_substitution_out,away_substitution_in,elapsed_game_time,home_team,away_team,date_of_game,indexes,current_home_five_players,current_away_five_players,,Mikal Bridges,Jae Crowder,Deandre Ayton,Devin Booker,Chris Paul,Cameron Johnson,Cameron Payne,Torrey Craig,Dario Saric,ETwaun Moore,LeBron James,Anthony Davis,Andre Drummond,Kentavious Caldwell,Dennis Schroder,Kyle Kuzma,Montrezl Harrell,Alex Caruso,Talen Horton,Wesley Matthews
185,0,0,Anthony Davis 2 point shot missed.,,5:15,0,0,0,0,0,0,405.0,Suns,Lakers,2021-05-23,175,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
186,0,0,Andre Drummond offensive rebound.,,5:12,0,0,0,0,0,0,408.0,Suns,Lakers,2021-05-23,176,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
187,0,0,Andre Drummond layup missed. Blocked by Chris Paul.,,5:10,0,0,0,0,0,0,410.0,Suns,Lakers,2021-05-23,177,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
188,0,0,Andre Drummond offensive rebound.,,5:10,0,0,0,0,0,0,410.0,Suns,Lakers,2021-05-23,178,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
189,0,0,Kentavious Caldwell 3 point shot missed.,,4:58,0,0,0,0,0,0,422.0,Suns,Lakers,2021-05-23,179,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
190,0,0,,Mikal Bridges defensive rebound.,4:56,0,0,0,0,0,0,424.0,Suns,Lakers,2021-05-23,180,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
191,0,0,,Chris Paul turnover. Kentavious Caldwell steals.,4:47,0,0,0,0,0,0,433.0,Suns,Lakers,2021-05-23,181,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
192,0,0,,Chris Paul personal foul.,4:46,0,0,0,0,0,0,434.0,Suns,Lakers,2021-05-23,182,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
193,0,0,Kentavious Caldwell free throw made (1 of =2).,,4:46,36,44,0,0,0,0,434.0,Suns,Lakers,2021-05-23,183,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
194,0,0,Kentavious Caldwell free throw made (2 of =2).,,4:46,37,44,0,0,0,0,434.0,Suns,Lakers,2021-05-23,184,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
195,0,0,,Deandre Ayton layup made. Assisted by Devin Booker.,4:31,37,46,0,0,0,0,449.0,Suns,Lakers,2021-05-23,185,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
196,0,0,,Deandre Ayton personal foul.,4:19,0,0,0,0,0,0,461.0,Suns,Lakers,2021-05-23,186,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
197,0,0,,Substitution out: Deandre Ayton. Substitution in: Dario Saric.,4:19,0,0,Deandre Ayton,Dario Saric,0,0,461.0,Suns,Lakers,2021-05-23,187,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
198,0,0,Andre Drummond free throw missed (1 of 2).,,4:19,0,0,0,0,0,0,461.0,Suns,Lakers,2021-05-23,188,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
199,0,0,Andre Drummond free throw made (2 of 2).,,4:19,38,46,0,0,0,0,461.0,Suns,Lakers,2021-05-23,189,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
200,0,0,,Devin Booker 2 point shot made.,4:03,38,48,0,0,0,0,477.0,Suns,Lakers,2021-05-23,190,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
201,0,0,Dennis Schroder turnover.,,3:54,0,0,0,0,0,0,486.0,Suns,Lakers,2021-05-23,191,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
202,0,0,,Devin Booker 2 point shot made. Assisted by Chris Paul.,3:42,38,50,0,0,0,0,498.0,Suns,Lakers,2021-05-23,192,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
203,0,0,Anthony Davis layup missed. Blocked by Mikal Bridges.,,3:18,0,0,0,0,0,0,522.0,Suns,Lakers,2021-05-23,193,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
204,0,0,Andre Drummond offensive rebound.,,3:16,0,0,0,0,0,0,524.0,Suns,Lakers,2021-05-23,194,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
205,0,0,Andre Drummond layup made.,,3:16,40,50,0,0,0,0,524.0,Suns,Lakers,2021-05-23,195,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
206,0,0,,Jae Crowder 3 point shot missed. Blocked by Anthony Davis.,2:53,0,0,0,0,0,0,547.0,Suns,Lakers,2021-05-23,196,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
207,0,0,LAL defensive rebound.,,2:53,0,0,0,0,0,0,547.0,Suns,Lakers,2021-05-23,197,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
208,0,0,,Jae Crowder personal foul.,2:53,0,0,0,0,0,0,547.0,Suns,Lakers,2021-05-23,198,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
209,0,0,Anthony Davis free throw missed (1 of 2).,,2:53,0,0,0,0,0,0,547.0,Suns,Lakers,2021-05-23,199,"Devin Booker, Mikal Bridges, Jae Crowder, Chris Paul, Dario Saric","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,0.0,5.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
210,0,0,,Substitution out: Jae Crowder. Substitution in: Cameron Johnson.,2:53,0,0,Jae Crowder,Cameron Johnson,0,0,547.0,Suns,Lakers,2021-05-23,200,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
211,0,0,Substitution out: Andre Drummond. Substitution in: LeBron James.,,2:53,0,0,0,0,Andre Drummond,LeBron James,547.0,Suns,Lakers,2021-05-23,201,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Wesley Matthews, Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
212,0,0,Substitution out: Wesley Matthews. Substitution in: Alex Caruso.,,2:53,0,0,0,0,Wesley Matthews,Alex Caruso,547.0,Suns,Lakers,2021-05-23,202,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
213,0,0,Anthony Davis free throw made (2 of 2).,,2:53,41,50,0,0,0,0,547.0,Suns,Lakers,2021-05-23,203,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
214,0,0,,Devin Booker 2 point shot missed.,2:33,0,0,0,0,0,0,567.0,Suns,Lakers,2021-05-23,204,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
215,0,0,,Dario Saric offensive rebound.,2:31,0,0,0,0,0,0,569.0,Suns,Lakers,2021-05-23,205,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
216,0,0,,Chris Paul 2 point shot missed.,2:18,0,0,0,0,0,0,582.0,Suns,Lakers,2021-05-23,206,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
217,0,0,,Cameron Johnson offensive rebound.,2:14,0,0,0,0,0,0,586.0,Suns,Lakers,2021-05-23,207,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
218,0,0,,Cameron Johnson 3 point shot missed.,2:11,0,0,0,0,0,0,589.0,Suns,Lakers,2021-05-23,208,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
219,0,0,LAL defensive rebound.,,2:10,0,0,0,0,0,0,590.0,Suns,Lakers,2021-05-23,209,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
220,0,0,Anthony Davis dunk made. Assisted by Kentavious Caldwell.,,1:56,43,50,0,0,0,0,604.0,Suns,Lakers,2021-05-23,210,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
221,0,0,,Cameron Johnson 3 point shot made. Assisted by Devin Booker.,1:36,43,53,0,0,0,0,624.0,Suns,Lakers,2021-05-23,211,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
222,0,0,LeBron James personal foul.,,1:21,0,0,0,0,0,0,639.0,Suns,Lakers,2021-05-23,212,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
223,0,0,LeBron James turnover.,,1:21,0,0,0,0,0,0,639.0,Suns,Lakers,2021-05-23,213,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
224,0,0,,Dario Saric 2 point shot missed.,1:04,0,0,0,0,0,0,656.0,Suns,Lakers,2021-05-23,214,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
225,0,0,Anthony Davis defensive rebound.,,1:02,0,0,0,0,0,0,658.0,Suns,Lakers,2021-05-23,215,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
226,0,0,Anthony Davis 3 point shot missed.,,0:53,0,0,0,0,0,0,667.0,Suns,Lakers,2021-05-23,216,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
227,0,0,,PHO defensive rebound.,0:51,0,0,0,0,0,0,669.0,Suns,Lakers,2021-05-23,217,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
228,0,0,,Cameron Johnson 3 point shot missed.,0:36,0,0,0,0,0,0,684.0,Suns,Lakers,2021-05-23,218,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
229,0,0,Dennis Schroder defensive rebound.,,0:33,0,0,0,0,0,0,687.0,Suns,Lakers,2021-05-23,219,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
230,0,0,Kentavious Caldwell 2 point shot made. Assisted by LeBron James.,,0:11,45,53,0,0,0,0,709.0,Suns,Lakers,2021-05-23,220,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
231,0,0,Kentavious Caldwell personal foul.,,0:04,0,0,0,0,0,0,716.0,Suns,Lakers,2021-05-23,221,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
232,0,0,End Quarter 2LAL                        45                        - PHO                        53,None,0,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,222,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
233,0,0,None,None,0,0,0,0,0,0,0,0.0,Suns,Lakers,2021-05-23,223,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Anthony Davis, Dennis Schroder, Kentavious Caldwell, LeBron James, Alex Caruso",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
234,0,0,Substitution in: Kentavious Caldwell. Substitution in: Alex Caruso. Substitution in: Anthony Davis. Substitution in: LeBron James. Substitution in: Dennis Schroder.,,12:00,0,0,0,0,0,"Kentavious Caldwell, Alex Caruso, Anthony Davis, LeBron James, Dennis Schroder",0.0,Suns,Lakers,2021-05-23,224,"Devin Booker, Mikal Bridges, Chris Paul, Dario Saric, Cameron Johnson","Kentavious Caldwell, Alex Caruso, Anthony Davis, LeBron James, Dennis Schroder",0.0,2.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,10.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
235,0,0,,Substitution out: Dario Saric. Substitution in: Jae Crowder.,12:00,0,0,Dario Saric,Jae Crowder,0,0,0.0,Suns,Lakers,2021-05-23,225,"Devin Booker, Mikal Bridges, Chris Paul, Cameron Johnson, Jae Crowder","Kentavious Caldwell, Alex Caruso, Anthony Davis, LeBron James, Dennis Schroder",0.0,2.0,3.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
236,0,0,,Substitution in: Devin Booker. Substitution in: Mikal Bridges. Substitution in: Cameron Johnson. Substitution in: Chris Paul. Substitution in: Jae Crowder.,12:00,0,0,0,"Devin Booker, Mikal Bridges, Cameron Johnson, Chris Paul, Jae Crowder",0,0,0.0,Suns,Lakers,2021-05-23,226,"Devin Booker, Mikal Bridges, Cameron Johnson, Chris Paul, Jae Crowder","Kentavious Caldwell, Alex Caruso, Anthony Davis, LeBron James, Dennis Schroder",0.0,2.0,3.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
237,0,0,,Substitution out: Cameron Johnson. Substitution in: Deandre Ayton.,12:00,0,0,Cameron Johnson,Deandre Ayton,0,0,0.0,Suns,Lakers,2021-05-23,227,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Alex Caruso, Anthony Davis, LeBron James, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,16.0,17.0,0.0,0.0,20.0,0.0,0.0
238,0,0,Substitution out: Alex Caruso. Substitution in: Andre Drummond.,,12:00,0,0,0,0,Alex Caruso,Andre Drummond,0.0,Suns,Lakers,2021-05-23,228,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
239,0,0,Dennis Schroder turnover.,,11:41,0,0,0,0,0,0,19.0,Suns,Lakers,2021-05-23,229,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
240,0,0,,Jae Crowder 3 point shot missed.,11:28,0,0,0,0,0,0,32.0,Suns,Lakers,2021-05-23,230,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
241,0,0,LeBron James defensive rebound.,,11:25,0,0,0,0,0,0,35.0,Suns,Lakers,2021-05-23,231,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
242,0,0,Anthony Davis 2 point shot missed.,,11:18,0,0,0,0,0,0,42.0,Suns,Lakers,2021-05-23,232,"Devin Booker, Mikal Bridges, Chris Paul, Jae Crowder, Deandre Ayton","Kentavious Caldwell, Anthony Davis, LeBron James, Dennis Schroder, Andre Drummond",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0
